"","study","subj","resp","rt","evidence","absevi","signevi","prevsignevi","prevabsevi","prevsignabsevi","prevresp","prevconf","conf","prevrespconf","accuracy"
"152","Yeon_unpub_Exp2",1,"1",0.250200968000172,0.0265,0.0265,1,"1",0.0595,0.0595,"1",1,1,1,1
"153","Yeon_unpub_Exp2",1,"0",0.447449976999906,-0.0265,0.0265,-1,"1",0.0265,0.0265,"1",1,0.34,1,1
"154","Yeon_unpub_Exp2",1,"1",0.28131656000005,-0.01,0.01,-1,"-1",0.0265,-0.0265,"-1",0.34,0.01,-0.34,0
"155","Yeon_unpub_Exp2",1,"0",0.250542645000223,0.043,0.043,1,"-1",0.01,-0.01,"1",0.01,0.01,0.01,0
"156","Yeon_unpub_Exp2",1,"0",0.26360647499996,0.076,0.076,1,"1",0.043,0.043,"-1",0.01,0.01,-0.01,0
"157","Yeon_unpub_Exp2",1,"1",0.767358184999921,0.109,0.109,1,"1",0.076,0.076,"-1",0.01,1,-0.01,1
"158","Yeon_unpub_Exp2",1,"1",1.04953469900011,0.109,0.109,1,"1",0.109,0.109,"1",1,0.67,1,1
"159","Yeon_unpub_Exp2",1,"1",0.249040278999928,0.0925,0.0925,1,"1",0.109,0.109,"1",0.67,0.67,0.67,1
"160","Yeon_unpub_Exp2",1,"0",0.23902402900012,-0.0925,0.0925,-1,"1",0.0925,0.0925,"1",0.67,0.34,0.67,1
"161","Yeon_unpub_Exp2",1,"1",0.271146991000023,0.076,0.076,1,"-1",0.0925,-0.0925,"-1",0.34,1,-0.34,1
"162","Yeon_unpub_Exp2",1,"0",0.302092050999818,-0.076,0.076,-1,"1",0.076,0.076,"1",1,1,1,1
"163","Yeon_unpub_Exp2",1,"1",0.240332845000012,0.0595,0.0595,1,"-1",0.076,-0.076,"-1",1,1,-1,1
"164","Yeon_unpub_Exp2",1,"1",0.398598415999913,0.0595,0.0595,1,"1",0.0595,0.0595,"1",1,1,1,1
"165","Yeon_unpub_Exp2",1,"0",0.0634420400001545,0.043,0.043,1,"1",0.0595,0.0595,"1",1,1,1,0
"166","Yeon_unpub_Exp2",1,"0",0.245412873000078,0.0595,0.0595,1,"1",0.043,0.043,"-1",1,1,-1,0
"167","Yeon_unpub_Exp2",1,"1",0.25732678400027,-0.076,0.076,-1,"1",0.0595,0.0595,"-1",1,1,-1,0
"168","Yeon_unpub_Exp2",1,"0",0.264012537000326,-0.0925,0.0925,-1,"-1",0.076,-0.076,"1",1,1,1,1
"169","Yeon_unpub_Exp2",1,"0",0.265653001999908,-0.0925,0.0925,-1,"-1",0.0925,-0.0925,"-1",1,1,-1,1
"170","Yeon_unpub_Exp2",1,"0",0.239967352999884,-0.076,0.076,-1,"-1",0.0925,-0.0925,"-1",1,1,-1,1
"171","Yeon_unpub_Exp2",1,"1",0.751009515999613,-0.076,0.076,-1,"-1",0.076,-0.076,"-1",1,0.34,-1,0
"172","Yeon_unpub_Exp2",1,"1",0.296417797000231,0.0925,0.0925,1,"-1",0.076,-0.076,"1",0.34,0.34,0.34,1
"173","Yeon_unpub_Exp2",1,"1",0.30273906299999,-0.0925,0.0925,-1,"1",0.0925,0.0925,"1",0.34,0.34,0.34,0
"174","Yeon_unpub_Exp2",1,"1",0.708575732000099,-0.109,0.109,-1,"-1",0.0925,-0.0925,"1",0.34,0.34,0.34,0
"175","Yeon_unpub_Exp2",1,"1",0.264416565999909,-0.1255,0.1255,-1,"-1",0.109,-0.109,"1",0.34,0.34,0.34,0
"176","Yeon_unpub_Exp2",1,"1",0.379620151000381,0.142,0.142,1,"-1",0.1255,-0.1255,"1",0.34,0.67,0.34,1
"177","Yeon_unpub_Exp2",1,"0",0.343253112000184,-0.142,0.142,-1,"1",0.142,0.142,"1",0.67,1,0.67,1
"178","Yeon_unpub_Exp2",1,"0",0.691142395000043,-0.1255,0.1255,-1,"-1",0.142,-0.142,"-1",1,0.67,-1,1
"179","Yeon_unpub_Exp2",1,"1",0.292183395000393,0.1255,0.1255,1,"-1",0.1255,-0.1255,"-1",0.67,1,-0.67,1
"180","Yeon_unpub_Exp2",1,"0",0.238697169999796,-0.109,0.109,-1,"1",0.1255,0.1255,"1",1,1,1,1
"181","Yeon_unpub_Exp2",1,"0",0.277254022999841,0.109,0.109,1,"-1",0.109,-0.109,"-1",1,1,-1,0
"182","Yeon_unpub_Exp2",1,"1",0.305519094999909,0.1255,0.1255,1,"1",0.109,0.109,"-1",1,1,-1,1
"183","Yeon_unpub_Exp2",1,"0",0.250765944999785,-0.1255,0.1255,-1,"1",0.1255,0.1255,"1",1,1,1,1
"184","Yeon_unpub_Exp2",1,"0",0.191404576999957,-0.109,0.109,-1,"-1",0.1255,-0.1255,"-1",1,0.67,-1,1
"185","Yeon_unpub_Exp2",1,"1",0.282204836999881,0.109,0.109,1,"-1",0.109,-0.109,"-1",0.67,1,-0.67,1
"186","Yeon_unpub_Exp2",1,"1",0.335687789000076,0.0925,0.0925,1,"1",0.109,0.109,"1",1,1,1,1
"187","Yeon_unpub_Exp2",1,"1",0.285323611999956,0.0925,0.0925,1,"1",0.0925,0.0925,"1",1,1,1,1
"188","Yeon_unpub_Exp2",1,"0",0.233842386000106,-0.076,0.076,-1,"1",0.0925,0.0925,"1",1,1,1,1
"189","Yeon_unpub_Exp2",1,"1",0.325490200999866,0.076,0.076,1,"-1",0.076,-0.076,"-1",1,1,-1,1
"190","Yeon_unpub_Exp2",1,"0",0.255062479000117,-0.0595,0.0595,-1,"1",0.076,0.076,"1",1,1,1,1
"191","Yeon_unpub_Exp2",1,"1",0.285380832000101,0.0595,0.0595,1,"-1",0.0595,-0.0595,"-1",1,0.67,-1,1
"192","Yeon_unpub_Exp2",1,"0",0.7380924160002,0.043,0.043,1,"1",0.0595,0.0595,"1",0.67,0.01,0.67,0
