Unnamed: 0,study,subj,resp,rt,evidence,absevi,signevi,prevsignevi,prevabsevi,prevsignabsevi,prevresp,prevconf,conf,prevrespconf,accuracy,criterion_fluctuations
9499,Filevich_unpub,17,0,0.53329,-0.14211,0.14211,-1,-1,0.14748625,-0.14748625,-1,0.406,0.208,-0.406,1,-1.0020471
9500,Filevich_unpub,17,0,0.35211,0.136775,0.136775,1,-1,0.14211,-0.14211,-1,0.208,0.604,-0.208,0,-1.013541
9501,Filevich_unpub,17,0,1.0438,-0.14308625,0.14308625,-1,1,0.136775,0.136775,-1,0.604,0.01,-0.604,1,-0.94226825
9502,Filevich_unpub,17,1,1.1851,0.13782,0.13782,1,-1,0.14308625,-0.14308625,-1,0.01,0.208,-0.01,1,-0.84872496
9503,Filevich_unpub,17,0,0.10563,-0.13332375,0.13332375,-1,1,0.13782,0.13782,1,0.208,0.802,0.208,1,-0.9159208
9504,Filevich_unpub,17,0,0.35201,-0.1287725,0.1287725,-1,-1,0.13332375,-0.13332375,-1,0.802,0.604,-0.802,1,-0.94463426
9505,Filevich_unpub,17,0,0.18831,0.1241525,0.1241525,1,-1,0.1287725,-0.1287725,-1,0.604,0.604,-0.604,0,-0.97864735
9506,Filevich_unpub,17,0,0.023726,0.1306975,0.1306975,1,1,0.1241525,0.1241525,-1,0.604,0.604,-0.604,0,-0.93222505
9507,Filevich_unpub,17,0,0.22312,-0.1369675,0.1369675,-1,1,0.1306975,0.1306975,-1,0.604,0.802,-0.604,1,-0.8044067
9508,Filevich_unpub,17,1,1.1433,0.1325675,0.1325675,1,-1,0.1369675,-0.1369675,-1,0.802,0.208,-0.802,1,-0.6223459
9509,Filevich_unpub,17,1,1.4414,-0.1281125,0.1281125,-1,1,0.1325675,0.1325675,1,0.208,0.01,0.208,0,-0.5671591
9510,Filevich_unpub,17,0,1.4182,-0.1343825,0.1343825,-1,-1,0.1281125,-0.1281125,1,0.01,0.208,0.01,1,-0.68777514
9511,Filevich_unpub,17,1,0.41618,-0.12999625,0.12999625,-1,-1,0.1343825,-0.1343825,-1,0.208,0.406,-0.208,0,-0.683915
9512,Filevich_unpub,17,0,0.11197,0.1361425,0.1361425,1,-1,0.12999625,-0.12999625,1,0.406,0.01,0.406,0,-0.899659
9513,Filevich_unpub,17,0,1.1899,0.14209625,0.14209625,1,1,0.1361425,0.1361425,-1,0.01,0.01,-0.01,0,-0.99235904
9514,Filevich_unpub,17,0,0.76188,0.14954875,0.14954875,1,1,0.14209625,0.14209625,-1,0.01,0.208,-0.01,0,-0.9915812
9515,Filevich_unpub,17,1,0.21149,0.16508625,0.16508625,1,1,0.14954875,0.14954875,-1,0.208,0.406,-0.208,1,-0.8859569
9516,Filevich_unpub,17,0,0.92729,0.1592975,0.1592975,1,1,0.16508625,0.16508625,1,0.406,0.208,0.406,0,-0.9684338
9517,Filevich_unpub,17,0,0.72738,-0.167685,0.167685,-1,1,0.1592975,0.1592975,-1,0.208,0.406,-0.208,1,-0.9378733
9518,Filevich_unpub,17,0,0.48721,-0.5459475,0.5459475,-1,-1,0.167685,-0.167685,-1,0.406,0.802,-0.406,1,-0.8890073
9519,Filevich_unpub,17,0,0.44592,-0.54185,0.54185,-1,-1,0.5459475,-0.5459475,-1,0.802,0.802,-0.802,1,-0.85784805
9520,Filevich_unpub,17,0,0.36295,-0.5376975,0.5376975,-1,-1,0.54185,-0.54185,-1,0.802,1.0,-0.802,1,-0.8362794
9521,Filevich_unpub,17,0,0.89107,-0.53347625,0.53347625,-1,-1,0.5376975,-0.5376975,-1,1.0,0.208,-1.0,1,-0.82008207
9522,Filevich_unpub,17,0,0.22352,-0.52954375,0.52954375,-1,-1,0.53347625,-0.53347625,-1,0.208,0.802,-0.208,1,-0.8019161
9523,Filevich_unpub,17,0,0.59847,-0.525955,0.525955,-1,-1,0.52954375,-0.52954375,-1,0.802,0.406,-0.802,1,-0.7852695
9524,Filevich_unpub,17,1,0.36943,0.52258625,0.52258625,1,-1,0.525955,-0.525955,-1,0.406,0.406,-0.406,1,-0.7633236
9525,Filevich_unpub,17,0,0.1938,-0.5193825,0.5193825,-1,1,0.52258625,0.52258625,1,0.406,0.604,0.406,1,-0.78202635
9526,Filevich_unpub,17,1,0.11759,0.51631625,0.51631625,1,-1,0.5193825,-0.5193825,-1,0.604,1.0,-0.604,1,-0.7921441
9527,Filevich_unpub,17,0,0.12367,-0.52489625,0.52489625,-1,1,0.51631625,0.51631625,1,1.0,0.406,1.0,1,-0.87077636
9528,Filevich_unpub,17,0,1.3491,0.52181625,0.52181625,1,-1,0.52489625,-0.52489625,-1,0.406,0.406,-0.406,0,-0.9662923
9529,Filevich_unpub,17,1,0.10634,0.5336,0.5336,1,1,0.52181625,0.52181625,-1,0.406,0.604,-0.406,1,-0.8350646
9530,Filevich_unpub,17,0,0.33985,-0.53012125,0.53012125,-1,1,0.5336,0.5336,1,0.604,1.0,0.604,1,-0.78626966
9531,Filevich_unpub,17,1,0.1991,0.52695875,0.52695875,1,-1,0.53012125,-0.53012125,-1,1.0,0.604,-1.0,1,-0.72919446
9532,Filevich_unpub,17,1,0.03537,0.523975,0.523975,1,1,0.52695875,0.52695875,1,0.604,0.802,0.604,1,-0.72414666
9533,Filevich_unpub,17,0,0.27543,-0.52115625,0.52115625,-1,1,0.523975,0.523975,1,0.802,1.0,0.802,1,-0.744154
9534,Filevich_unpub,17,0,0.39891,-0.51846125,0.51846125,-1,-1,0.52115625,-0.52115625,-1,1.0,0.802,-1.0,1,-0.7476631
9535,Filevich_unpub,17,0,0.24098,-0.51587625,0.51587625,-1,-1,0.51846125,-0.51846125,-1,0.802,0.406,-0.802,1,-0.74314576
9536,Filevich_unpub,17,0,0.22438,-0.51337375,0.51337375,-1,-1,0.51587625,-0.51587625,-1,0.406,0.802,-0.406,1,-0.740123
9537,Filevich_unpub,17,0,0.21736,-0.5109125,0.5109125,-1,-1,0.51337375,-0.51337375,-1,0.802,1.0,-0.802,1,-0.7206562
